345602.06761559926	9119311.731280116	484.0
345600.11712839734	9119312.050784834	484.0
345597.19616768265	9119312.537522392	484.0
345594.7704691382	9119312.942557257	484.0
345591.86768856		9119313.432120716	484.0
345589.4547537832	9119313.844275985	483.9
345588.01196180144	9119314.0891973		483.9
345586.5720375482	9119314.333685953	483.9
345584.178965776	9119314.740047287	483.9
345582.2722368152	9119315.614723854	483.9
345580.36892309564	9119315.937041681	483.9
345578.94655078807	9119316.727545932	483.8
345576.10719163774	9119317.20737078	483.8
345573.7515380813	9119318.152958527	483.8
345571.41236893216	9119318.528317062	483.7
345569.0820320821	9119318.899834957	483.7
345566.29437720624	9119319.346769666	483.8
345563.9790314358	9119319.718780462	483.8
345561.66921191185	9119320.63953087	483.8
345559.3688703258	9119321.008164182	483.9
345557.0739503176	9119321.923877992	483.9
345555.2449301684	9119322.216257058	483.9
345552.50748140353	9119323.202350719	483.9
345549.78159023105	9119323.64075766	483.9
345547.51796963264	9119324.006197348	483.9
345545.2591232805	9119324.914513154	483.9
345543.0127887288	9119325.806725916	483.9
345541.2214011168	9119326.087178301	483.9
345538.9884814782	9119326.436686898	483.9
345537.20530045126	9119327.255603623	483.9
345534.9832398498	9119328.141594999	484.0
345532.326162545	9119329.093347045	484.0
345530.5579101845	9119329.37830086	484.0
345528.787081441	9119330.7484131		484.0
345527.03077431396	9119331.0217959		484.0
345525.2704531024	9119332.38165928	484.0
345523.51466364006	9119333.737999266	484.0
345523.4977127417	9119335.908939792	483.8
345523.48240943707	9119338.601956068	483.6
345523.4768335778	9119340.73445169	483.5
345523.46956474043	9119343.398853773	483.5
345523.89987600525	9119345.469019758	483.4
345524.33028181986	9119347.543830605	483.4
345524.76514529955	9119349.604501717	483.3
345525.2021142775	9119351.661972998	483.3
345526.07694317383	9119353.66054941	483.3
345526.9531595954	9119356.19292262	483.2
345526.95015327167	9119357.79517349	483.2
345526.9395108691	9119360.47924815	483.1
345526.9288647452	9119363.16442864	483.1
345526.4818532239	9119365.370072395	483.1
345524.7287245169	9119366.136341926	483.1
345522.98215840117	9119366.365081634	483.1
345520.80523986707	9119366.649424022	483.1
345520.3709169383	9119366.705566226	483.1
